"BE","QPS Tables 2.1"
"JH","Project Sheet1     "
"JF"," "
"TB","B0A2"
"VT","(B0) TOMA"
"HT","Header B"
"BT","b1.All Respondents"
"CH",,"Aug","P12M Product¡¾Aug¡¿",,,,,,,,,,,,"Sep","P12M Product¡¾Sep¡¿",,,,,,,,,,,,"Nov","P12M Product¡¾Nov¡¿",,,,,,,,,,,,"Jan","P12M Product¡¾Jan¡¿",,,,,,,,,,,,"March","P12M Product¡¾March¡¿",,,,,,,,,,,
"CL",,"National (a)","Bar only (a)","Bar user (b)","Non-Bar User (c)","LQD only (d)","LQD user (e)","PWD only (f)","PWD (g)","LQD+PWD (h)","LQD+BAR (i)","PWD+BAR (j)","SUD ONLY (k)","SUD USER (l)","National (a)","Bar only (a)","Bar user (b)","Non-Bar User (c)","LQD only (d)","LQD user (e)","PWD only (f)","PWD (g)","LQD+PWD (h)","LQD+BAR (i)","PWD+BAR (j)","SUD ONLY (k)","SUD USER (l)","National (a)","Bar only (a)","Bar user (b)","Non-Bar User (c)","LQD only (d)","LQD user (e)","PWD only (f)","PWD (g)","LQD+PWD (h)","LQD+BAR (i)","PWD+BAR (j)","SUD ONLY (k)","SUD USER (l)","National (a)","Bar only (a)","Bar user (b)","Non-Bar User (c)","LQD only (d)","LQD user (e)","PWD only (f)","PWD (g)","LQD+PWD (h)","LQD+BAR (i)","PWD+BAR (j)","SUD ONLY (k)","SUD USER (l)","National (a)","Bar only (a)","Bar user (b)","Non-Bar User (c)","LQD only (d)","LQD user (e)","PWD only (f)","PWD (g)","LQD+PWD (h)","LQD+BAR (i)","PWD+BAR (j)","SUD ONLY (k)","SUD USER (l)"
"PV",,0.0790476962326988,0.0,0.0,0.140907081013249,0.0,0.0954002634446292,0.0,0.0,0.0,0.0,0.0,0.0,2.75062801372163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Ó×ÊÊ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","ÔíÅÆ",1.96786071909617,0.0,0.0,1.96786071909617,1.96786071909617,1.96786071909617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0655935533784154,0.0,0.0,0.11692429482867,0.252647657133069,0.07916286711442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","ÕýÕÂ",1.49478448803013,0.0,1.49478448803013,0.0,0.0,1.49478448803013,0.0,0.0,0.0,1.49478448803013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08538473251276,0.0,0.0,1.08538473251276,1.08538473251276,1.08538473251276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0498247793420384,0.0,0.113493922452059,0.0,0.0,0.0601320127193629,0.0,0.0,0.0,0.135692708767132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0361809296158619,0.0,0.0,0.0656982939432913,0.190744991345488,0.0443011537380107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Ö²»¤",1.7316297863646,0.0,0.0,1.7316297863646,0.0,1.7316297863646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75736289623184,0.0,1.89807709211094,0.859285804120897,0.859285804120897,2.75736289623184,0.0,1.12306972201776,1.12306972201776,1.89807709211094,1.12306972201776,0.0,1.12306972201776,2.27488938909215,0.0,2.27488938909215,0.0,0.0,2.27488938909215,0.0,1.67486257554276,1.67486257554276,2.27488938909215,1.67486257554276,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0,4.0,4.0,5.0,4.0,0.0,0.0,3.53888230031883,0.0,3.53888230031883,0.0,0.0,2.62962842242594,0.0,3.53888230031883,2.62962842242594,2.62962842242594,3.53888230031883,0.0,0.0
"PV",,0.0577194055053495,0.0,0.0,0.102888171764511,0.0,0.0696597972301175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091918074984404,0.0,0.157650279974193,0.0478490741427933,0.105487544318082,0.114242842563085,0.0,0.0718393976869536,0.0987909939532295,0.191745531194272,0.139763779036277,0.0,0.890942977845519,0.0758187647067471,0.0,0.1941819717251,0.0,0.0,0.096984300861423,0.0,0.119893318178182,0.178381531510823,0.255088392495236,0.252472173509219,0.0,0.0,0.183891136447223,0.0,0.426257459505541,0.0,0.0,0.226963231956423,0.0,0.276052449965493,0.382409177820268,0.517063081695967,0.53475935828877,0.0,0.0,0.117967433658506,0.0,0.262566096561348,0.0,0.0,0.107331132939411,0.0,0.194943598951535,0.192283421017419,0.231735629774732,0.380146583303257,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",acdfl," "," ",acdfl," ",acdfl,acdfl,acdfl,acdfl," "," "," "," ",acdfl," "," "," "," ",acdfl," "," ",acdfl," "," "
"RW","µÎÂ¶",37.5315414613878,0.396603972574542,16.8340042862589,20.6975371751289,7.41472485619248,33.586719835204,3.54821765360933,15.0994680278482,11.5512503742388,16.4374003136844,6.98368043925759,0.0,3.29115474026702,73.9337374689706,0.0,30.7905644111363,43.1431730578343,19.3719595385736,69.9645306711193,0.0,31.6858824141117,29.9902984875884,29.094980484613,20.6008418726223,0.0,8.33182670871719,76.8258437701536,2.10113381290834,29.9751870452496,46.8506567249041,12.6925223711173,64.6256347294054,3.49536437518899,25.8384446415038,18.4959076672413,23.9211950571782,14.5485789390084,0.0,2.52970616952657,62.0,0.0,25.0,37.0,10.0,53.0,4.0,31.0,22.0,23.0,18.0,0.0,2.0,55.2518987531273,2.28427822885465,24.4908341526602,30.7610646004671,0.0,41.087503626059,3.43703130945853,37.2986135509581,25.4184966527443,20.3911250806889,13.5784369699406,0.0,0.866613465858488
"PV",,1.25101697713264,0.382781999275623,1.27814891867127,1.22978466687604,0.951953989946892,1.35112257352476,1.30659784340091,1.0013449555107,1.03030307325919,1.4921451162454,0.816599836228151,0.0,3.81731279545682,2.46461821686118,0.0,2.55739933860144,2.40241474547766,2.3781382522012,2.89876492984796,0.0,2.0268507494973,2.63810103545472,2.93920226491149,2.56373353764134,0.0,6.60972542775037,2.56049397396466,1.37666127919654,2.55864788467719,2.56167650536812,1.5408444879419,2.75515461631229,1.04756634704888,1.84961853579495,1.96990988069339,2.68233665467829,2.19308222646959,0.0,2.73642079693637,2.28025009194557,0.0,2.13128729752771,2.39327296248383,1.5600624024961,2.40581025873808,1.46520146520147,2.13940648723257,2.10325047801147,2.37849017580145,2.40641711229947,0.0,2.35294117647059,1.84180318742979,2.63884732238374,1.81708861140027,1.86196599564413,0.0,1.67703097374065,1.19645804851359,2.05463910480187,1.85864871699269,1.79696499022073,1.4585951107378,0.0,0.578392498439563
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",af,af,af,afg," ",af,af,af,af," ",abcdfghj," "," ",f,df," ",dfg," "," "," ",f," "," "," "," "," ",a,a,a,a,a,a,a,a,a," "," "," "," ",dl,dl," ",d,d,dl,dl,d,d," "," "
"RW","°ÄÑ©",0.489813773683996,0.0,0.489813773683996,0.0,0.0,0.489813773683996,0.0,0.0,0.0,0.489813773683996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0163266767804486,0.0,0.0371899005452627,0.0,0.0,0.0197041702701236,0.0,0.0,0.0,0.0444640403180933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","±£Äþ",2.20576870942162,0.0,0.0,2.20576870942162,2.20576870942162,2.20576870942162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45700343100632,0.0,0.558498401405719,1.8985050296006,1.8985050296006,2.45700343100632,0.0,0.558498401405719,0.558498401405719,0.558498401405719,0.558498401405719,0.0,0.0,4.91418016220154,0.0,1.59145851188922,3.32272165031232,2.35295054300209,4.91418016220154,0.0,1.59145851188922,1.59145851188922,1.59145851188922,1.59145851188922,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.41573341454933,0.0,0.0,1.41573341454933,1.41573341454933,1.41573341454933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0735236016339298,0.0,0.0,0.131060063551004,0.283191940976779,0.0887334014722797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0819054415785495,0.0,0.0463876992734944,0.10571768727724,0.233064054459718,0.101798372832611,0.0,0.035725465640751,0.0491283943591956,0.0564200332503838,0.06950400819812,0.0,0.0,0.163782499154041,0.0,0.135845089101527,0.18167809333948,0.2856430556967,0.209503956378463,0.0,0.113922923898086,0.169498567125567,0.178453772507459,0.239899676196545,0.0,0.0,0.0735564545788893,0.0,0.170502983802217,0.0,0.0,0.0907852927825692,0.0,0.0690131124913734,0.0956022944550669,0.206825232678387,0.133689839572193,0.0,0.0,0.0471929901833504,0.0,0.0,0.0856942863007407,0.248800309988288,0.0577846930873899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",afl," ",afl," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","±ÌÁ«",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52523721360794,0.0,1.52523721360794,0.0,0.0,1.52523721360794,0.0,1.52523721360794,1.52523721360794,1.52523721360794,1.52523721360794,0.0,1.52523721360794
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0508432619512578,0.0,0.113164425239874,0.0,0.0,0.0622542092798288,0.0,0.0840195311521821,0.111528239805474,0.13441131196978,0.163840915372575,0.0,1.01796913785292
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","´üÊóÂèÂè",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.811718661351,0.0,1.811718661351,0.0,0.0,1.811718661351,0.0,1.811718661351,1.811718661351,1.811718661351,1.811718661351,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0603930232354852,0.0,0.134419812983163,0.0,0.0,0.0739472599367801,0.0,0.0998007071610161,0.132476306977352,0.159657448703528,0.194614740071261,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","µ¤ç¾",2.19261841022234,0.0,2.19261841022234,0.0,0.0,2.19261841022234,0.0,2.19261841022234,2.19261841022234,2.19261841022234,2.19261841022234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0730852703820787,0.0,0.16647808818559,0.0,0.0,0.0882043927990919,0.0,0.145406936217005,0.195568567327987,0.199040285578448,0.256382268672181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","µÃÆäÀûÊÇ",2.27434615187452,0.0,2.27434615187452,0.0,0.0,2.27434615187452,0.0,2.27434615187452,2.27434615187452,2.27434615187452,2.27434615187452,0.0,0.0,6.56854321092188,1.65156318705333,5.14693021266585,1.42161299825603,0.0,2.84355693775375,1.42161299825603,4.05401853300256,1.98059544688776,2.84355693775375,2.63240553474652,0.0,0.0,4.12889025927127,1.01894991037625,3.10536517747031,1.02352508180096,1.02352508180096,3.10994034889502,0.0,1.38367686073904,1.38367686073904,2.08641526709406,1.38367686073904,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.14593286309384,0.0,3.24357438779859,0.902358475295247,0.0,3.24357438779859,0.902358475295247,4.14593286309384,3.24357438779859,3.24357438779859,3.24357438779859,0.0,0.0
"PV",,0.075809453517876,0.0,0.172683398748773,0.0,0.0,0.0914921266763883,0.0,0.150826839863793,0.202858197512315,0.20645932072031,0.265938671063291,0.0,0.0,0.218965682110582,1.42022398481011,0.427493167904994,0.0791620965104888,0.0,0.11781402730954,0.435902589316449,0.259323391872233,0.174223370981582,0.287258793532123,0.327597599934554,0.0,0.0,0.137609925374261,0.667615207769234,0.26507044077791,0.055963786593215,0.124253708951664,0.132584639897011,0.0,0.099049087694024,0.14736874603263,0.233954371193817,0.20857824968236,0.0,0.0,0.110334681868334,0.0,0.255754475703325,0.0,0.0,0.136177939173854,0.0,0.0,0.0,0.31023784901758,0.0,0.0,0.0,0.138203256981895,0.0,0.240655832445716,0.0546197219993329,0.0,0.132390002650834,0.31411819189437,0.228383711227169,0.237176315213013,0.285839530432314,0.3484246201408,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",cdl," "," "," "," ",dl," "," "," "," "," "," "," ",fl," "," ",fl," "," "," "," "," "," "," "," "," ",acdfghjl," "," ",acdfghjl," "," "," ",acdfghjl," "," "," "," "," ",adl," "," ",adl," ",adl,adl,adl,adl," "," "
"RW","¸ñÍâ",1.36803014611172,0.0,0.813389729967914,0.554640416143808,0.554640416143808,1.36803014611172,0.0,0.813389729967914,0.813389729967914,0.813389729967914,0.813389729967914,0.0,0.0,1.04309152012675,0.0,1.04309152012675,0.0,0.0,1.04309152012675,0.0,1.04309152012675,1.04309152012675,1.04309152012675,1.04309152012675,0.0,0.0,0.683715030447504,0.0,0.683715030447504,0.0,0.0,0.0,0.0,0.683715030447504,0.0,0.0,0.683715030447504,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0455997508062842,0.0,0.0617579267616932,0.0329550455028548,0.0712085974023628,0.0550329541182687,0.0,0.0539412184234183,0.0725495432435928,0.0738374371867895,0.0951094377898065,0.0,0.0,0.0347719789417755,0.0,0.0866369816432501,0.0,0.0,0.0432172857898318,0.0,0.0667234322759968,0.0917556996126347,0.105374085405828,0.129810651890501,0.0,0.0,0.022787230565374,0.0,0.0583611376214498,0.0,0.0,0.0,0.0,0.0489430386024857,0.0,0.0,0.103064587100266,0.0,0.0,0.0367782272894446,0.0,0.0,0.0646830530401035,0.0,0.0453926463912846,0.0,0.0690131124913734,0.0956022944550669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","¹Ì±¾Ôö°×",1.35956666383975,0.0,1.35956666383975,0.0,0.0,1.35956666383975,0.0,0.689798063517188,0.689798063517188,1.35956666383975,0.689798063517188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19480334640822,0.0,2.44510828025734,0.749695066150879,0.0,3.19480334640822,0.0,3.19480334640822,3.19480334640822,2.44510828025734,2.44510828025734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68488925896289,0.0,0.813096615294348,0.871792643668541,0.0,1.68488925896289,0.0,1.68488925896289,1.68488925896289,0.813096615294348,0.813096615294348,0.0,0.0
"PV",,0.0453176424889697,0.0,0.103227291124474,0.0,0.0,0.0546924861593734,0.0,0.0457450428021748,0.0615258990797202,0.123417980881663,0.0806578981667312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106478163011837,0.0,0.208711662737685,0.0409914475356384,0.0,0.136202564584816,0.0,0.228696717999991,0.340263089121518,0.274175414276536,0.368580569532345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0561652083938275,0.0,0.0603274102633611,0.0527695734476912,0.0,0.0687705804742931,0.0,0.0928141565904635,0.123202300365314,0.0716540232855829,0.0873428031702954,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",adfl," ",adfl,adfl," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","º£Å¸",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39167511901548,0.0,0.784928999030368,0.606746119985113,0.0,0.784928999030368,0.606746119985113,1.39167511901548,0.784928999030368,0.784928999030368,0.784928999030368,0.0,0.0,4.65027000532201,0.0,0.0,4.65027000532201,0.0,3.77235790381582,0.0,2.91728176567135,2.03936966416516,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01257808710675,0.0,0.737741616671921,3.27483647043483,0.819164826047042,1.81685649672787,0.0,1.45797997370696,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0463921880280639,0.0,0.0651945471400105,0.0337864770275375,0.0,0.0325211165283944,0.186043744031375,0.0890212783462527,0.0690463953187203,0.0792942649665933,0.097682842862637,0.0,0.0,0.154986756299856,0.0,0.0,0.254265110651464,0.0,0.160825179305375,0.0,0.208830620526403,0.217203422730134,0.0,0.0,0.0,0.0,0.0367782272894446,0.0,0.0,0.0646830530401035,0.0,0.0453926463912846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13375792103843,0.0,0.0547364733048491,0.198225719052399,0.143959632906513,0.074156966253898,0.0,0.0803145849886257,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",abdfijl," ",abdfijl," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",afhijl," "," "," "," "," "," "," "," "," "
"RW","ºÃµÏ",0.421289813629625,0.0,0.421289813629625,0.0,0.0,0.421289813629625,0.0,0.421289813629625,0.421289813629625,0.421289813629625,0.421289813629625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16322928795519,0.0,1.16322928795519,0.0,0.0,1.16322928795519,0.0,0.0,0.0,1.16322928795519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0140426075940931,0.0,0.0319871083897409,0.0,0.0,0.0169475965495864,0.0,0.0279384961713904,0.0375765545419578,0.0382436106643967,0.0492613022326537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0387687454635619,0.0,0.099291929439112,0.0,0.0,0.0495914130044303,0.0,0.0,0.0,0.130435479892182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","ºÃº¢×Ó",1.4600895330333,0.0,0.0,1.4600895330333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4600895330333,1.4600895330333,1.18863026497549,0.0,1.18863026497549,0.0,0.0,1.18863026497549,0.0,0.594036702859951,0.594036702859951,1.18863026497549,0.594036702859951,0.0,0.0,1.95506757655037,0.0,0.721447029533527,1.23362054701684,1.23362054701684,1.95506757655037,0.0,0.0,0.0,0.721447029533527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
