"BE","QPS Tables 2.1"
"JH","Project Sheet1     "
"JF"," "
"TB","B0A1"
"VT","(B0) TOMA"
"HT","Header A"
"BT","b1.All Respondents"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,"REGION",,,,"University Student",,"City",,,,"Province",,,,,,,,,,,,,"North+4 total","North+4 China1+1","China1+/1","PURCHASE FORM  USAG",,,,,
"CL",,"Total","18-24 (a)","25-34 (b)","35-44 (c)","45+ (d)","Top4 (a)","A city (b)","B city (c)","C city (d)","China1+ (a)","China1 (b)","China2 (c)","China3 (d)","East (a)","South (b)","West (c)","North (d)","Yes (a)","No (b)","Beijing (a)","Shanghai (b)","Guangzhou (c)","Chengdu (d)","广西  (a)","四川省 (b)","陕西省 (c)","福建省 (d)","重庆市 (e)","湖北省 (f)","广东省 (g)","河北省 (h)","辽宁省 (i)","山东省 (j)","江苏省 (k)","浙江省 (l)","河南省 (m)","(a)","(a)","(a)","洗衣液 (a)","洗衣粉 (b)","洗衣皂 (c)","洗衣凝珠 (d)","衣物柔顺剂 (e)","消毒液（如滴露、威露士） (f)"
"MK",," "," "," "," ",ab," ",acd," "," "," "," ",b," ",bcd," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",abcdefghijlm," "," "," "," "," ",d,d,d," ",d," "
"RW","家家宜",4.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,1.0,1.0
"PV",,0.117130307467057,0.0,0.15600624024961,0.189933523266857,0.0,0.0,0.107296137339056,0.0794912559618442,0.227531285551763,0.341296928327645,0.165562913907285,0.154918667699458,0.0,0.0,0.127226463104326,0.37037037037037,0.0770416024653313,0.0,0.0,0.0,0.0,0.0,0.0,0.65359477124183,0.418410041841004,0.0,0.0,0.0,0.606060606060606,0.0,0.251889168765743,0.0,0.0,0.0,0.0,0.0,0.0770416024653313,0.344827586206897,0.222965440356745,0.106913756236636,0.14570179698883,0.127959053103007,0.0,0.123456790123457,0.144717800289436
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",d,d," "," "," "," "
"RW","家中福",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","匠人",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","洁宜佳",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","光明开尔",3.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0
"PV",,0.0878477306002928,0.0,0.0,0.0949667616334283,0.343642611683849,0.0,0.321888412017167,0.0,0.0,0.341296928327645,0.165562913907285,0.0774593338497289,0.0,0.0,0.0,0.0,0.231124807395994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755667506297229,0.0,0.0,0.0,0.0,0.0,0.231124807395994,0.689655172413793,0.222965440356745,0.106913756236636,0.14570179698883,0.191938579654511,0.609756097560976,0.123456790123457,0.144717800289436
"MK",," "," "," "," "," "," ",acd," "," "," "," "," "," "," "," "," ",abc," "," "," "," "," "," "," "," "," "," "," "," "," ",abcdefgijklm," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","康涤",2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
"PV",,0.0585651537335286,0.200803212851406,0.0,0.0949667616334283,0.0,0.289017341040462,0.0,0.0794912559618442,0.0,0.0,0.0,0.0774593338497289,0.0814995925020375,0.0,0.127226463104326,0.185185185185185,0.0,0.0,0.323624595469256,0.0,0.0,0.0,1.92307692307692,0.65359477124183,0.418410041841004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0356379187455453,0.0485672656629432,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","康婴健",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","浪奇",13.0,0.0,3.0,8.0,2.0,3.0,5.0,3.0,2.0,0.0,5.0,5.0,3.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,11.0,8.0,6.0,0.0,2.0,3.0
"PV",,0.380673499267936,0.0,0.234009360374415,0.759734093067426,0.343642611683849,0.867052023121387,0.536480686695279,0.238473767885533,0.227531285551763,0.0,0.827814569536424,0.387296669248644,0.244498777506112,0.126422250316056,1.14503816793893,0.37037037037037,0.0770416024653313,0.0,0.0,0.0,0.0,3.125,0.0,1.30718954248366,0.0,0.0,0.75187969924812,0.0,0.606060606060606,1.97183098591549,0.0,0.0,0.181488203266788,0.347222222222222,0.0,0.0,0.0770416024653313,0.0,0.557413600891862,0.392017106200998,0.388538125303545,0.383877159309021,0.0,0.246913580246914,0.434153400868307
"MK",," "," ",a,ab," "," "," "," "," "," ",a,a,a," ",acd," "," "," "," "," "," ",abd," "," "," "," "," "," "," ",bcehijklm," "," "," "," "," "," "," "," "," ",d,d,d," "," ",d
"RW","绿叶爱生活",17.0,1.0,7.0,6.0,3.0,0.0,2.0,11.0,4.0,0.0,5.0,1.0,11.0,2.0,4.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,1.0,1.0,9.0,2.0,5.0,17.0,6.0,6.0,0.0,5.0,5.0
"PV",,0.497803806734993,0.200803212851406,0.546021840873635,0.56980056980057,0.515463917525773,0.0,0.214592274678112,0.874403815580286,0.455062571103527,0.0,0.827814569536424,0.0774593338497289,0.896495517522412,0.252844500632111,0.508905852417303,0.37037037037037,0.693374422187982,0.0,0.323624595469256,0.0,0.0,0.0,0.0,0.0,0.418410041841004,0.980392156862745,1.50375939849624,0.0,0.0,0.563380281690141,0.503778337531486,1.22950819672131,0.725952813067151,0.0,0.746268656716418,0.28328611898017,0.693374422187982,0.689655172413793,0.557413600891862,0.605844618674269,0.291403593977659,0.383877159309021,0.0,0.617283950617284,0.723589001447178
"MK",," "," "," "," "," "," "," ",ab,a," ",ac," ",ac," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",aefk,aefk," "," "," "," "," "," ",bd,d,d," ",d,d
"RW","韩汰",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","美贰玖",5.0,0.0,3.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0
"PV",,0.146412884333821,0.0,0.234009360374415,0.189933523266857,0.0,0.0,0.429184549356223,0.0794912559618442,0.0,0.0,0.165562913907285,0.154918667699458,0.162999185004075,0.0,0.0,0.0,0.385208012326656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63934426229508,0.181488203266788,0.0,0.0,0.0,0.385208012326656,0.344827586206897,0.111482720178372,0.178189593727726,0.0971345313258864,0.127959053103007,0.609756097560976,0.123456790123457,0.144717800289436
"MK",," "," ",ad," "," "," ",ad," "," "," "," "," "," "," "," "," ",abc," "," "," "," "," "," "," "," "," "," "," "," "," "," ",abcdefghjklm," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","美乐家",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
"PV",,0.0292825768667643,0.0,0.0,0.0949667616334283,0.0,0.0,0.0,0.0,0.113765642775882,0.0,0.0,0.0774593338497289,0.0,0.0,0.0,0.0,0.0770416024653313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181488203266788,0.0,0.0,0.0,0.0770416024653313,0.0,0.0,0.0356379187455453,0.0,0.0,0.0,0.123456790123457,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","欧丝宝",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"PV",,0.0292825768667643,0.0,0.0,0.0949667616334283,0.0,0.0,0.0,0.0794912559618442,0.0,0.0,0.0,0.0774593338497289,0.0,0.126422250316056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746268656716418,0.0,0.0,0.0,0.0,0.0356379187455453,0.0,0.0639795265515035,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","奈斯",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","鹏锦",11.0,1.0,6.0,3.0,1.0,0.0,6.0,4.0,1.0,0.0,0.0,4.0,7.0,3.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,9.0,10.0,8.0,0.0,5.0,4.0
"PV",,0.322108345534407,0.200803212851406,0.46801872074883,0.284900284900285,0.171821305841924,0.0,0.643776824034335,0.317965023847377,0.113765642775882,0.0,0.0,0.309837335398916,0.570497147514262,0.379266750948167,0.254452926208651,0.185185185185185,0.385208012326656,0.0,0.323624595469256,0.0,0.0,0.0,0.0,0.0,0.0,0.980392156862745,0.0,0.0,0.0,0.563380281690141,1.25944584382872,0.0,0.0,0.347222222222222,0.0,0.56657223796034,0.385208012326656,0.0,0.0,0.320741268709907,0.485672656629432,0.511836212412028,0.0,0.617283950617284,0.578871201157742
"MK",," "," "," "," "," "," ",ad,a," "," "," ",ab,ab," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",abdefijl," "," "," "," "," "," "," "," ",d,d,d," ",d,d
"RW","奇强",190.0,11.0,76.0,70.0,33.0,7.0,63.0,76.0,44.0,11.0,24.0,72.0,83.0,42.0,16.0,29.0,103.0,4.0,7.0,3.0,1.0,0.0,3.0,1.0,9.0,19.0,5.0,3.0,3.0,4.0,53.0,15.0,32.0,11.0,4.0,27.0,103.0,16.0,35.0,155.0,140.0,101.0,8.0,43.0,44.0
"PV",,5.56368960468521,2.20883534136546,5.92823712948518,6.64767331433998,5.67010309278351,2.02312138728324,6.75965665236051,6.04133545310016,5.00568828213879,3.7542662116041,3.97350993377483,5.57707203718048,6.76446617766911,5.30973451327434,2.03562340966921,5.37037037037037,7.93528505392912,2.11640211640212,2.26537216828479,2.83018867924528,1.11111111111111,0.0,5.76923076923077,0.65359477124183,3.76569037656904,18.6274509803922,3.7593984962406,2.85714285714286,1.81818181818182,1.12676056338028,13.3501259445844,6.14754098360656,5.80762250453721,3.81944444444444,2.98507462686567,7.64872521246459,7.93528505392912,5.51724137931035,3.90189520624303,5.52387740555952,6.79941719281204,6.46193218170186,4.8780487804878,5.30864197530864,6.36758321273517
"MK",," "," ",a,a,a," ",a,a,a," "," "," ",ab,b," ",b,abc," "," ",c," "," ",c," ",ag,abdefgijklm,a," "," "," ",abdefgijklm,afg,afg,ag," ",abdefgkl," "," "," "," ",a," "," "," "," "
"RW","浅语",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","强生婴儿",2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0
"PV",,0.0585651537335286,0.0,0.078003120124805,0.0,0.171821305841924,0.0,0.107296137339056,0.0794912559618442,0.0,0.0,0.0,0.0774593338497289,0.0814995925020375,0.0,0.0,0.185185185185185,0.0770416024653313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418410041841004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181488203266788,0.0,0.0,0.0,0.0770416024653313,0.0,0.0,0.0712758374910905,0.0971345313258864,0.127959053103007,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","巧媳妇",5.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0
"PV",,0.146412884333821,0.0,0.15600624024961,0.0949667616334283,0.343642611683849,0.0,0.0,0.158982511923688,0.341296928327645,0.341296928327645,0.0,0.0774593338497289,0.244498777506112,0.252844500632111,0.127226463104326,0.0,0.154083204930663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28169014084507,0.0,0.0,0.362976406533575,0.694444444444444,0.0,0.0,0.154083204930663,0.0,0.111482720178372,0.0712758374910905,0.0971345313258864,0.0639795265515035,0.0,0.123456790123457,0.144717800289436
"MK",," "," "," "," "," "," "," "," ",ab," "," "," ",b," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","三沐源",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","扇牌",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","狮王",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
"PV",,0.0292825768667643,0.0,0.0,0.0949667616334283,0.0,0.0,0.107296137339056,0.0,0.0,0.0,0.0,0.0774593338497289,0.0,0.0,0.0,0.0,0.0770416024653313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251889168765743,0.0,0.0,0.0,0.0,0.0,0.0770416024653313,0.0,0.0,0.0356379187455453,0.0485672656629432,0.0639795265515035,0.0,0.123456790123457,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","双猫",3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0
"PV",,0.0878477306002928,0.0,0.0,0.284900284900285,0.0,0.289017341040462,0.0,0.158982511923688,0.0,0.0,0.165562913907285,0.0774593338497289,0.0814995925020375,0.0,0.127226463104326,0.37037037037037,0.0,0.0,0.0,0.0,0.0,0.0,1.92307692307692,0.0,1.25523012552301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111482720178372,0.106913756236636,0.0971345313258864,0.0,0.0,0.0,0.0
"MK",," "," "," ",abd," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",acdefghijklm," "," "," "," "," "," "," "," "," "," "," "," "," "," ",cdef," "," "," "," "," "
"RW","搜乐",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"PV",,0.0292825768667643,0.0,0.078003120124805,0.0,0.0,0.0,0.107296137339056,0.0,0.0,0.0,0.0,0.0774593338497289,0.0,0.0,0.0,0.185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0356379187455453,0.0,0.0639795265515035,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","无限极",4.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0
"PV",,0.117130307467057,0.0,0.15600624024961,0.189933523266857,0.0,0.289017341040462,0.0,0.0794912559618442,0.227531285551763,0.341296928327645,0.0,0.0774593338497289,0.162999185004075,0.0,0.127226463104326,0.37037037037037,0.0770416024653313,0.0,0.0,0.0,0.0,1.04166666666667,0.0,0.0,0.836820083682008,0.0,0.0,0.0,0.0,0.28169014084507,0.0,0.0,0.181488203266788,0.0,0.0,0.0,0.0770416024653313,0.0,0.111482720178372,0.106913756236636,0.0485672656629432,0.0639795265515035,0.609756097560976,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",ef," "," "," "," "," "
"RW","小保姆",3.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0
