"BE","QPS Tables 2.1"
"JH","Project Sheet1     "
"JF"," "
"TB","B0A1"
"VT","【TOMA】"
"HT","Total wave"
"BT","b1.All Respondents"
"CH",,"1st half","National",,,,,"1st half-North","North",,,,
"CL",,"(a)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","(a)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)"
"TE"
"TB","SE9A18"
"VT","【SOA Effectiveness - 洁霸 Attack】"
"HT","SOA Effectiveness"
"BT","All Respondents"
"CH",,"Curent wave",,,,,"Last wave",,,,
"CL",,"All Vehicle","TV","Digital","In-store","Outdoor","All Vehicle","TV","Digital","In-store","Outdoor"
"RU","Unweighted row",61.0,38.0,46.0,27.0,20.0,62.0,39.0,46.0,30.0,26.0
"RT","总体",65.9558327493944,40.3159655835977,50.5882478147874,28.078698321893,21.6966440212057,62.0,39.0,46.0,30.0,26.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","% from All Vehicle",65.9558327493944,40.3159655835977,50.5882478147874,28.078698321893,21.6966440212057,62.0,39.0,46.0,30.0,26.0
"PH",,100.0,61.1257017052339,76.7001881501555,42.5719715018697,32.8957169014061,100.0,62.9032258064516,74.1935483870968,48.3870967741936,41.9354838709677
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","TOMA",1.12458502256145,0.0,1.12458502256145,0.0,0.0,2.0,2.0,2.0,1.0,2.0
"PV",,1.70505772678881,0.0,2.2230163548632,0.0,0.0,3.2258064516129,5.12820512820513,4.34782608695652,3.33333333333333,7.69230769230769
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","UBA",4.51340493634519,3.38881991378374,3.0963483140513,1.97176329148985,1.41705662229389,6.0,6.0,6.0,4.0,4.0
"PV",,6.84307171663545,8.40565236309869,6.12068701289593,7.02227456873405,6.53122492542579,9.67741935483871,15.3846153846154,13.0434782608696,13.3333333333333,15.3846153846154
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Consideration",15.3797408028181,6.11720534270127,14.3265980430774,9.91448564456025,7.90945023771995,21.0,14.0,19.0,14.0,12.0
"PV",,23.3182421655639,15.1731584600569,28.3200123782298,35.3096341251329,36.4547172824953,33.8709677419355,35.8974358974359,41.304347826087,46.6666666666667,46.1538461538462
"MK",," "," "," "," "," "," "," "," "," "," "
"RS","Equity",5.96678679965962,6.35529829673802,5.70343436918349,6.98650305035741,4.52746488911884,7.16509440554404,8.00601718853953,8.0468640505929,10.5648871874037,9.85161520322353
"TE"
"TB","SE10A19"
"VT","【SOA Effectiveness - 威露士 Walch】"
"HT","SOA Effectiveness"
"BT","All Respondents"
"CH",,"Curent wave",,,,,"Last wave",,,,
"CL",,"All Vehicle","TV","Digital","In-store","Outdoor","All Vehicle","TV","Digital","In-store","Outdoor"
"RU","Unweighted row",136.0,85.0,91.0,71.0,45.0,103.0,65.0,72.0,63.0,45.0
"RT","总体",142.500223793718,88.3413367871203,95.3436811571465,72.9128955027045,46.8742331659102,103.0,65.0,72.0,63.0,45.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","% from All Vehicle",142.500223793718,88.3413367871203,95.3436811571465,72.9128955027045,46.8742331659102,103.0,65.0,72.0,63.0,45.0
"PH",,100.0,61.9938231921675,66.907741348649,51.1668638557738,32.8941470532461,100.0,63.1067961165049,69.9029126213592,61.1650485436893,43.6893203883495
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","TOMA",6.28638144890323,1.90662921241808,5.35326732754376,2.42734711718241,0.732259734200079,5.0,3.0,1.0,4.0,2.0
"PV",,4.4114888254515,2.15825261622718,5.61470593811083,3.32910536668013,1.56217965552261,4.85436893203883,4.61538461538462,1.38888888888889,6.34920634920635,4.44444444444444
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","UBA",24.0535040333003,14.3411020220804,17.8206221183082,10.8526688943482,4.71043379086903,14.0,9.0,10.0,12.0,7.0
"PV",,16.8796254440414,16.23373897617,18.6909314828489,14.8844300031202,10.0490898148596,13.5922330097087,13.8461538461538,13.8888888888889,19.047619047619,15.5555555555556
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Consideration",75.0384860213632,51.968235969052,55.420280865051,41.800584523229,24.9143901735643,50.0,33.0,36.0,35.0,24.0
"PV",,52.6585039824137,58.8266352526247,58.1268524483617,57.3294809306791,53.1515685502106,48.5436893203884,50.7692307692308,50.0,55.5555555555556,53.3333333333333
"MK",," "," "," "," "," "," "," "," "," "," "
"RS","Equity",10.8308534078203,11.0256445972285,11.2800450826119,9.92637022584598,8.11593129196689,12.5288775173583,10.5389160893878,11.9513674412328,13.7025357959915,8.34517125964124
"TE"
"TB","SE11A20"
"VT","【SOA Effectiveness - 白猫 Baimao Baimao】"
"HT","SOA Effectiveness"
"BT","All Respondents"
"CH",,"Curent wave",,,,,"Last wave",,,,
"CL",,"All Vehicle","TV","Digital","In-store","Outdoor","All Vehicle","TV","Digital","In-store","Outdoor"
"RU","Unweighted row",174.0,114.0,103.0,88.0,62.0,167.0,108.0,95.0,106.0,57.0
"RT","总体",183.917856582126,117.999600482904,108.863711812045,92.0192031075185,66.7084113265769,167.0,108.0,95.0,106.0,57.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","% from All Vehicle",183.917856582126,117.999600482904,108.863711812045,92.0192031075185,66.7084113265769,167.0,108.0,95.0,106.0,57.0
"PH",,100.0,64.1588601975759,59.1914857182087,50.0327726831835,36.270763788936,100.0,64.6706586826347,56.8862275449102,63.4730538922156,34.1317365269461
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","TOMA",5.6075641836541,3.13474445933223,4.49922767222465,2.02640794790278,4.13610400424031,4.0,2.0,4.0,0.0,2.0
"PV",,3.04895037809997,2.65657209558636,4.13289938156128,2.2021576795607,6.2002735816802,2.39520958083832,1.85185185185185,4.21052631578947,0.0,3.50877192982456
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","UBA",21.3734949362297,15.7310236854121,14.8274848154902,11.4053638638077,13.1244145563354,25.0,18.0,15.0,16.0,11.0
"PV",,11.621217935783,13.331421141287,13.6202271341713,12.3945475277386,19.6743023785767,14.9700598802395,16.6666666666667,15.7894736842105,15.0943396226415,19.2982456140351
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Consideration",96.0700756173699,63.284635753406,59.9180798690925,52.1293151542154,38.1126095246863,82.0,53.0,50.0,53.0,31.0
"PV",,52.2353171153184,53.6312288299438,55.0395341769553,56.6504744594514,57.1331392350249,49.1017964071856,49.0740740740741,52.6315789473684,50.0,54.3859649122807
"MK",," "," "," "," "," "," "," "," "," "," "
"RS","Equity",9.26041949128823,8.67567989843871,10.1514228776965,9.37931148297117,10.0505568201508,8.66881721546334,8.88662656178548,9.28852929075144,8.29853631220274,9.90029659799765
"TE"
"TB","QQ6AL22"
"VT","【Copy Performance】"
"HT","Total+North"
"BT","b38.M2"
"CH",,"National",,,,,"North",,,,
"CL",,"Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)"
"RU","Unweighted row",1322.0,1441.0,1428.0,1400.0,1392.0,443.0,441.0,426.0,423.0,450.0
"RT","总体",1500.2375098072,1500.24174255112,1500.06452575641,1400.0,1499.68572555737,473.02895184403,472.991017191601,473.07977869451,423.0,450.300103316497
"RW","TD1069Tide Neptune Color TVC 15s",0.0,997.54697518363,809.648512497468,0.0,0.0,0.0,302.1577441254,237.61544889684,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Copy Aware",0.0,291.243540552713,222.38973787388,0.0,0.0,0.0,86.5181133259147,45.1213745785043,0.0,0.0
"PV",,0.0,29.1959725003527,27.4674422840462,0.0,0.0,0.0,28.6334257545981,18.9892428240613,0.0,0.0
"MK",," "," "," "," "," "," ",c," "," "," "
"RW","Aware Copy Base Size:",0.0,291.243540552713,222.38973787388,0.0,0.0,0.0,86.5181133259147,45.1213745785043,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Brand Linkage(Among aware)",0.0,143.588382166292,82.2829197525626,0.0,0.0,0.0,31.9175385491279,13.4785499746408,0.0,0.0
"PV",,0.0,49.3018255078874,36.9994229676309,0.0,0.0,0.0,36.891163390138,29.8717627744034,0.0,0.0
"MK",," ",c," "," "," "," "," "," "," "," "
"RW","Kispa Huanglei babysiting15s",1500.2375098072,985.282683438837,835.935478250712,0.0,0.0,473.02895184403,324.440547653667,255.056677317211,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Copy Aware",882.44836359137,580.922239824455,315.549888446375,0.0,0.0,307.583179517189,199.658003752385,85.7207358229323,0.0,0.0
"PV",,58.8205772634477,58.9599563240996,37.7481153338171,0.0,0.0,65.0241762831057,61.5391649398628,33.6085048721631,0.0,0.0
"MK",,c,c," "," "," ",c,c," "," "," "
"RW","Aware Copy Base Size:",882.44836359137,580.922239824455,315.549888446375,0.0,0.0,307.583179517189,199.658003752385,85.7207358229323,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Brand Linkage(Among aware)",673.851706769161,401.293869909661,198.923819436725,0.0,0.0,246.145339597121,142.080844770248,58.3369749470241,0.0,0.0
"PV",,76.3616019442468,69.0787582914582,63.0403707052904,0.0,0.0,80.0256177803656,71.1621082551022,68.0546829037107,0.0,0.0
"MK",,bc,c," "," "," ",bc," "," "," "," "
"RW","Chaoneng Stylish SuperwomanSunli 30s ",0.0,0.0,855.369106034126,0.0,0.0,0.0,0.0,275.422721762404,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Copy Aware",0.0,0.0,595.031197181608,0.0,0.0,0.0,0.0,195.673133216366,0.0,0.0
"PV",,0.0,0.0,69.5642609703826,0.0,0.0,0.0,0.0,71.0446589026033,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Aware Copy Base Size:",0.0,0.0,595.031197181608,0.0,0.0,0.0,0.0,195.673133216366,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Brand Linkage(Among aware)",0.0,0.0,375.20836259411,0.0,0.0,0.0,0.0,131.037050757086,0.0,0.0
"PV",,0.0,0.0,63.0569227918303,0.0,0.0,0.0,0.0,66.9673187131885,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","LibyNatural Soap Liquid-AB couple 15s",0.0,960.00093527744,838.643500916298,1114.0,991.74884833102,0.0,278.613875741002,238.969145050986,333.0,295.847000701362
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Copy Aware",0.0,540.654535599632,319.795028078755,517.0,469.608560218334,0.0,163.478923012781,80.8470794064608,158.0,156.330039866581
"PV",,0.0,56.3181259238444,38.1324159466268,46.4093357271095,47.3515609328534,0.0,58.6758009011547,33.8315975433613,47.4474474474474,52.841515883538
"MK",," ",cde," ",c,c," ",cd," ",c,c
"RW","Aware Copy Base Size:",0.0,540.654535599632,319.795028078755,517.0,469.608560218334,0.0,163.478923012781,80.8470794064608,158.0,156.330039866581
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Brand Linkage(Among aware)",0.0,269.689639800581,139.193023934094,253.0,216.458360466079,0.0,85.9787192132383,32.0250704187001,75.0,67.6055978395253
"PV",,0.0,49.8820636918309,43.5256998116352,48.936170212766,46.0933591937595,0.0,52.5931524558162,39.6119076332903,47.4683544303797,43.2454299232719
"MK",," ",c," "," "," "," ",ce," "," "," "
"RW","Ariel Neptune Liutao 15s video",0.0,0.0,872.733631861014,0.0,0.0,0.0,0.0,308.993593498403,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Copy Aware",0.0,0.0,306.215183799648,0.0,0.0,0.0,0.0,99.2428242495115,0.0,0.0
"PV",,0.0,0.0,35.0869008160802,0.0,0.0,0.0,0.0,32.1180847557037,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Aware Copy Base Size:",0.0,0.0,306.215183799648,0.0,0.0,0.0,0.0,99.2428242495115,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Brand Linkage(Among aware)",0.0,0.0,115.171440232885,0.0,0.0,0.0,0.0,34.891575121582,0.0,0.0
"PV",,0.0,0.0,37.611276751136,0.0,0.0,0.0,0.0,35.1577813161174,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","BluemoonZhizun Liu Wen15s",0.0,0.0,919.988108848666,0.0,0.0,0.0,0.0,313.884013756043,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Copy Aware",0.0,0.0,170.607066438603,0.0,0.0,0.0,0.0,66.5209533792058,0.0,0.0
"PV",,0.0,0.0,18.5444860425546,0.0,0.0,0.0,0.0,21.1928452752956,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Aware Copy Base Size:",0.0,0.0,170.607066438603,0.0,0.0,0.0,0.0,66.5209533792058,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Brand Linkage(Among aware)",0.0,0.0,109.424311633862,0.0,0.0,0.0,0.0,46.0425682920648,0.0,0.0
"PV",,0.0,0.0,64.138205947783,0.0,0.0,0.0,0.0,69.2151359130363,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","BluemoonZhizun Peng Yuyan15s",0.0,0.0,867.939764617352,1135.0,1009.31169949521,0.0,0.0,262.377514496154,344.0,293.433512124045
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Copy Aware",0.0,0.0,178.424901535456,245.0,210.395884845829,0.0,0.0,43.6201037344942,71.0,60.6136800122524
"PV",,0.0,0.0,20.5572908177698,21.5859030837004,20.8454816238686,0.0,0.0,16.6249397621813,20.6395348837209,20.6566999023032
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Aware Copy Base Size:",0.0,0.0,178.424901535456,245.0,210.395884845829,0.0,0.0,43.6201037344942,71.0,60.6136800122524
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Brand Linkage(Among aware)",0.0,0.0,88.0767670570258,152.0,131.894096560023,0.0,0.0,18.6426282889458,38.0,30.1538283630865
"PV",,0.0,0.0,49.3634948368032,62.0408163265306,62.6885343582979,0.0,0.0,42.7386152092148,53.5211267605634,49.7475625254749
"MK",," "," "," ",c,c," "," "," "," "," "
"RW","ArielAriel Matic W2 EZR (Nat Ver2) 15s",1500.2375098072,0.0,0.0,0.0,0.0,473.02895184403,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Copy Aware",822.413351443907,0.0,0.0,0.0,0.0,282.530766492637,0.0,0.0,0.0,0.0
"PV",,54.8188767490286,0.0,0.0,0.0,0.0,59.7280072163099,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Aware Copy Base Size:",822.413351443907,0.0,0.0,0.0,0.0,282.530766492637,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Brand Linkage(Among aware)",324.424499945122,0.0,0.0,0.0,0.0,81.6423515497722,0.0,0.0,0.0,0.0
"PV",,39.447863945245,0.0,0.0,0.0,0.0,28.8968003602892,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Tide Complete15s",1500.2375098072,0.0,0.0,0.0,0.0,473.02895184403,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Copy Aware",847.477636674247,0.0,0.0,0.0,0.0,259.30668789773,0.0,0.0,0.0,0.0
"PV",,56.4895645612245,0.0,0.0,0.0,0.0,54.8183545397937,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Aware Copy Base Size:",847.477636674247,0.0,0.0,0.0,0.0,259.30668789773,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Brand Linkage(Among aware)",668.116881494169,0.0,0.0,0.0,0.0,203.853588729633,0.0,0.0,0.0,0.0
"PV",,78.8359305994264,0.0,0.0,0.0,0.0,78.6148596406555,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","OMO-Live in omo life-15s",1500.2375098072,1010.84294306359,0.0,0.0,0.0,473.02895184403,312.478649526048,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Copy Aware",284.820097882247,252.610523474606,0.0,0.0,0.0,91.1393063061586,65.1503892072025,0.0,0.0,0.0
"PV",,18.9850004429532,24.9900862649357,0.0,0.0,0.0,19.2671729607387,20.8495490191152,0.0,0.0,0.0
"MK",," ",a," "," "," "," "," "," "," "," "
"RW","Aware Copy Base Size:",284.820097882247,252.610523474606,0.0,0.0,0.0,91.1393063061586,65.1503892072025,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Brand Linkage(Among aware)",57.878773066609,97.328128883874,0.0,0.0,0.0,16.4242715202569,17.6439736742361,0.0,0.0,0.0
"PV",,20.3211688700906,38.5289288605817,0.0,0.0,0.0,18.0210626851645,27.0819159930444,0.0,0.0,0.0
"MK",," ",a," "," "," "," "," "," "," "," "
"RW","Bluemoon Liuwen-30s",0.0,1041.14820450057,0.0,0.0,0.0,0.0,338.984734276532,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Copy Aware",0.0,220.875999656947,0.0,0.0,0.0,0.0,85.6413776497671,0.0,0.0,0.0
"PV",,0.0,21.2146550032134,0.0,0.0,0.0,0.0,25.2640809423305,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Aware Copy Base Size:",0.0,220.875999656947,0.0,0.0,0.0,0.0,85.6413776497671,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Brand Linkage(Among aware)",0.0,141.760229494746,0.0,0.0,0.0,0.0,51.4309856176107,0.0,0.0,0.0
"PV",,0.0,64.180911332567,0.0,0.0,0.0,0.0,60.0538980444,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Bluemoon Peng Yuyan30s",0.0,1006.1452287404,0.0,0.0,0.0,0.0,335.288517443756,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Copy Aware",0.0,267.667113031965,0.0,0.0,0.0,0.0,101.172966070876,0.0,0.0,0.0
"PV",,0.0,26.6032283795709,0.0,0.0,0.0,0.0,30.1748973815805,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Aware Copy Base Size:",0.0,267.667113031965,0.0,0.0,0.0,0.0,101.172966070876,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Brand Linkage(Among aware)",0.0,139.592634640644,0.0,0.0,0.0,0.0,47.4322154373223,0.0,0.0,0.0
"PV",,0.0,52.1515822617976,0.0,0.0,0.0,0.0,46.8823019422937,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","TideTide Ambrosia TVC National",0.0,0.0,0.0,1107.0,967.471384285372,0.0,0.0,0.0,341.0,308.378554585626
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Copy Aware",0.0,0.0,0.0,278.0,390.190556484625,0.0,0.0,0.0,107.0,120.020160196242
"PV",,0.0,0.0,0.0,25.1129177958446,40.33096614768,0.0,0.0,0.0,31.3782991202346,38.9197492534832
"MK",," "," "," "," ",d," "," "," "," ",d
"RW","Aware Copy Base Size:",0.0,0.0,0.0,278.0,390.190556484625,0.0,0.0,0.0,107.0,120.020160196242
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Brand Linkage(Among aware)",0.0,0.0,0.0,92.0,208.376921782138,0.0,0.0,0.0,38.0,61.1463290205685
"PV",,0.0,0.0,0.0,33.0935251798561,53.4038864649839,0.0,0.0,0.0,35.5140186915888,50.9467150523627
"MK",," "," "," "," ",d," "," "," "," ",d
"RW","ARIELAE443NEP15SNational",0.0,0.0,0.0,1112.0,0.0,0.0,0.0,0.0,341.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Copy Aware",0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,138.0,0.0
"PV",,0.0,0.0,0.0,38.6690647482014,0.0,0.0,0.0,0.0,40.4692082111437,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Aware Copy Base Size:",0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,138.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Brand Linkage(Among aware)",0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,44.0,0.0
"PV",,0.0,0.0,0.0,27.6744186046512,0.0,0.0,0.0,0.0,31.8840579710145,0.0
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Chaoneng APG washing liquidSunli 15s",0.0,0.0,0.0,1128.0,1038.24657184602,0.0,0.0,0.0,333.0,314.581769241166
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Copy Aware",0.0,0.0,0.0,704.0,633.194225794702,0.0,0.0,0.0,218.0,203.601603526231
"PV",,0.0,0.0,0.0,62.4113475177305,60.9868833632525,0.0,0.0,0.0,65.4654654654655,64.7213613227997
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Aware Copy Base Size:",0.0,0.0,0.0,704.0,633.194225794702,0.0,0.0,0.0,218.0,203.601603526231
"MK",," "," "," "," "," "," "," "," "," "," "
"RW","Brand Linkage(Among aware)",0.0,0.0,0.0,481.0,385.439296976138,0.0,0.0,0.0,150.0,129.644785397081
